RegionID,RegionName,City,State,CountyName,SizeRank,Date,value
93314,80238,Denver,CO,Denver,5359,2012-09-01,408000.0
93319,80246,Denver,CO,Denver,5528,2012-09-01,277300.0
93299,80223,Denver,CO,Denver,5869,2012-09-01,142300.0
93688,81101,Alamosa,CO,Alamosa,6324,2012-09-01,116100.0
93218,80030,Westminster,CO,Adams,6779,2012-09-01,150600.0
93312,80236,Denver,CO,Denver,6891,2012-09-01,203400.0
93723,81201,Salida,CO,Chaffee,7547,2012-09-01,235200.0
93577,80863,Woodland Park,CO,Teller,7580,2012-09-01,220900.0
93737,81230,Gunnison,CO,Gunnison,7662,2012-09-01,205800.0
93306,80230,Denver,CO,Denver,8540,2012-09-01,471000.0
93493,80640,Commerce City,CO,Adams,8665,2012-09-01,214700.0
93725,81211,Buena Vista,CO,Chaffee,8677,2012-09-01,219000.0
93374,80421,Bailey,CO,Park,8799,2012-09-01,209200.0
93311,80235,Denver,CO,Denver,8995,2012-09-01,266900.0
93732,81224,Crested Butte,CO,Gunnison,9274,2012-09-01,494600.0
93551,80816,Florissant,CO,Teller,9542,2012-09-01,157800.0
93234,80102,Bennett,CO,Adams,10639,2012-09-01,229500.0
93265,80136,Strasburg,CO,Adams,10681,2012-09-01,201200.0
93549,80814,Divide,CO,Teller,10965,2012-09-01,185400.0
93396,80446,Granby,CO,Grand,11159,2012-09-01,214000.0
93393,80442,Fraser,CO,Grand,12023,2012-09-01,362400.0
93397,80447,Grand Lake,CO,Grand,12040,2012-09-01,314200.0
93392,80440,Fairplay,CO,Park,12096,2012-09-01,231800.0
93426,80482,Winter Park,CO,Grand,12277,2012-09-01,431900.0
93548,80813,Cripple Creek,CO,Teller,12902,2012-09-01,118900.0
93742,81236,Nathrop,CO,Chaffee,13610,2012-09-01,297000.0
93399,80449,Hartsel,CO,Park,14218,2012-09-01,167200.0
93562,80827,Lake George,CO,Park,14523,2012-09-01,169900.0
93405,80456,Jefferson,CO,Park,14686,2012-09-01,164200.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2012-09-01,495100.0
93295,80219,Denver,CO,Denver,611,2012-10-01,132200.0
93252,80123,Denver,CO,Denver,753,2012-10-01,269300.0
93305,80229,Thornton,CO,Adams,943,2012-10-01,148900.0
93309,80233,Northglenn,CO,Adams,1106,2012-10-01,174800.0
93296,80220,Denver,CO,Denver,1249,2012-10-01,314800.0
93307,80231,Denver,CO,Denver,1272,2012-10-01,252800.0
93287,80210,Denver,CO,Denver,1326,2012-10-01,351000.0
93288,80211,Denver,CO,Denver,1388,2012-10-01,293900.0
93212,80022,Commerce City,CO,Adams,1681,2012-10-01,152000.0
93211,80021,Westminster,CO,Adams,1761,2012-10-01,216500.0
93282,80205,Denver,CO,Denver,1844,2012-10-01,231100.0
93280,80203,Denver,CO,Denver,1941,2012-10-01,320700.0
93320,80247,Denver,CO,Denver,1948,2012-10-01,213100.0
93281,80204,Denver,CO,Denver,2156,2012-10-01,146200.0
93297,80221,Sherrelwood,CO,Adams,2166,2012-10-01,149500.0
93219,80031,Westminster,CO,Adams,2261,2012-10-01,198200.0
93286,80209,Denver,CO,Denver,2327,2012-10-01,465500.0
93283,80206,Denver,CO,Denver,2331,2012-10-01,443500.0
93474,80601,Brighton,CO,Adams,2721,2012-10-01,188900.0
93330,80260,Thornton,CO,Adams,2863,2012-10-01,170000.0
93294,80218,Denver,CO,Denver,3055,2012-10-01,449200.0
93313,80237,Denver,CO,Denver,3118,2012-10-01,337800.0
93475,80602,Thornton,CO,Adams,3272,2012-10-01,284500.0
93315,80239,Denver,CO,Denver,3344,2012-10-01,130600.0
93316,80241,Thornton,CO,Adams,3426,2012-10-01,222800.0
93310,80234,Westminster,CO,Adams,3594,2012-10-01,224900.0
93298,80222,Denver,CO,Denver,3801,2012-10-01,244100.0
93322,80249,Denver,CO,Denver,4756,2012-10-01,166900.0
93289,80212,Denver,CO,Denver,4845,2012-10-01,279700.0
93300,80224,Denver,CO,Denver,5211,2012-10-01,276500.0
93284,80207,Denver,CO,Denver,5218,2012-10-01,220900.0
93314,80238,Denver,CO,Denver,5359,2012-10-01,410500.0
93319,80246,Denver,CO,Denver,5528,2012-10-01,278600.0
93299,80223,Denver,CO,Denver,5869,2012-10-01,143600.0
93688,81101,Alamosa,CO,Alamosa,6324,2012-10-01,116400.0
93218,80030,Westminster,CO,Adams,6779,2012-10-01,151400.0
93312,80236,Denver,CO,Denver,6891,2012-10-01,204800.0
93723,81201,Salida,CO,Chaffee,7547,2012-10-01,235900.0
93577,80863,Woodland Park,CO,Teller,7580,2012-10-01,221400.0
93737,81230,Gunnison,CO,Gunnison,7662,2012-10-01,205900.0
93306,80230,Denver,CO,Denver,8540,2012-10-01,473200.0
93493,80640,Commerce City,CO,Adams,8665,2012-10-01,216200.0
93725,81211,Buena Vista,CO,Chaffee,8677,2012-10-01,219400.0
93374,80421,Bailey,CO,Park,8799,2012-10-01,209400.0
93311,80235,Denver,CO,Denver,8995,2012-10-01,270500.0
93732,81224,Crested Butte,CO,Gunnison,9274,2012-10-01,496800.0
93551,80816,Florissant,CO,Teller,9542,2012-10-01,157900.0
93234,80102,Bennett,CO,Adams,10639,2012-10-01,227600.0
93265,80136,Strasburg,CO,Adams,10681,2012-10-01,202200.0
93549,80814,Divide,CO,Teller,10965,2012-10-01,185800.0
93396,80446,Granby,CO,Grand,11159,2012-10-01,213100.0
93393,80442,Fraser,CO,Grand,12023,2012-10-01,364000.0
93397,80447,Grand Lake,CO,Grand,12040,2012-10-01,315000.0
93392,80440,Fairplay,CO,Park,12096,2012-10-01,232800.0
93426,80482,Winter Park,CO,Grand,12277,2012-10-01,432500.0
93548,80813,Cripple Creek,CO,Teller,12902,2012-10-01,119500.0
93742,81236,Nathrop,CO,Chaffee,13610,2012-10-01,297800.0
93399,80449,Hartsel,CO,Park,14218,2012-10-01,167900.0
93562,80827,Lake George,CO,Park,14523,2012-10-01,171300.0
93405,80456,Jefferson,CO,Park,14686,2012-10-01,164600.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2012-10-01,493100.0
93295,80219,Denver,CO,Denver,611,2012-11-01,133200.0
93252,80123,Denver,CO,Denver,753,2012-11-01,271400.0
93305,80229,Thornton,CO,Adams,943,2012-11-01,149600.0
93309,80233,Northglenn,CO,Adams,1106,2012-11-01,175800.0
93296,80220,Denver,CO,Denver,1249,2012-11-01,317500.0
93307,80231,Denver,CO,Denver,1272,2012-11-01,254400.0
93287,80210,Denver,CO,Denver,1326,2012-11-01,352000.0
93288,80211,Denver,CO,Denver,1388,2012-11-01,297200.0
93212,80022,Commerce City,CO,Adams,1681,2012-11-01,153200.0
93211,80021,Westminster,CO,Adams,1761,2012-11-01,217000.0
93282,80205,Denver,CO,Denver,1844,2012-11-01,233600.0
93280,80203,Denver,CO,Denver,1941,2012-11-01,323900.0
93320,80247,Denver,CO,Denver,1948,2012-11-01,214800.0
93281,80204,Denver,CO,Denver,2156,2012-11-01,148000.0
93297,80221,Sherrelwood,CO,Adams,2166,2012-11-01,150400.0
93219,80031,Westminster,CO,Adams,2261,2012-11-01,199000.0
93286,80209,Denver,CO,Denver,2327,2012-11-01,469100.0
93283,80206,Denver,CO,Denver,2331,2012-11-01,447500.0
93474,80601,Brighton,CO,Adams,2721,2012-11-01,189000.0
93330,80260,Thornton,CO,Adams,2863,2012-11-01,171400.0
93294,80218,Denver,CO,Denver,3055,2012-11-01,453900.0
93313,80237,Denver,CO,Denver,3118,2012-11-01,340700.0
93475,80602,Thornton,CO,Adams,3272,2012-11-01,285800.0
93315,80239,Denver,CO,Denver,3344,2012-11-01,132000.0
93316,80241,Thornton,CO,Adams,3426,2012-11-01,224200.0
93310,80234,Westminster,CO,Adams,3594,2012-11-01,226000.0
93298,80222,Denver,CO,Denver,3801,2012-11-01,246600.0
93322,80249,Denver,CO,Denver,4756,2012-11-01,168500.0
93289,80212,Denver,CO,Denver,4845,2012-11-01,281200.0
93300,80224,Denver,CO,Denver,5211,2012-11-01,278700.0
93284,80207,Denver,CO,Denver,5218,2012-11-01,223900.0
93314,80238,Denver,CO,Denver,5359,2012-11-01,412900.0
93319,80246,Denver,CO,Denver,5528,2012-11-01,279500.0
93299,80223,Denver,CO,Denver,5869,2012-11-01,144800.0
93688,81101,Alamosa,CO,Alamosa,6324,2012-11-01,116700.0
93218,80030,Westminster,CO,Adams,6779,2012-11-01,151700.0
93312,80236,Denver,CO,Denver,6891,2012-11-01,206200.0
93723,81201,Salida,CO,Chaffee,7547,2012-11-01,236600.0
93577,80863,Woodland Park,CO,Teller,7580,2012-11-01,222300.0
93737,81230,Gunnison,CO,Gunnison,7662,2012-11-01,206000.0
93306,80230,Denver,CO,Denver,8540,2012-11-01,475100.0
93493,80640,Commerce City,CO,Adams,8665,2012-11-01,217400.0
93725,81211,Buena Vista,CO,Chaffee,8677,2012-11-01,219900.0
93374,80421,Bailey,CO,Park,8799,2012-11-01,209300.0
93311,80235,Denver,CO,Denver,8995,2012-11-01,272500.0
93732,81224,Crested Butte,CO,Gunnison,9274,2012-11-01,499300.0
93551,80816,Florissant,CO,Teller,9542,2012-11-01,158300.0
93234,80102,Bennett,CO,Adams,10639,2012-11-01,224400.0
93265,80136,Strasburg,CO,Adams,10681,2012-11-01,203500.0
93549,80814,Divide,CO,Teller,10965,2012-11-01,186200.0
93396,80446,Granby,CO,Grand,11159,2012-11-01,213000.0
93393,80442,Fraser,CO,Grand,12023,2012-11-01,366600.0
93397,80447,Grand Lake,CO,Grand,12040,2012-11-01,313600.0
93392,80440,Fairplay,CO,Park,12096,2012-11-01,233800.0
93426,80482,Winter Park,CO,Grand,12277,2012-11-01,433800.0
93548,80813,Cripple Creek,CO,Teller,12902,2012-11-01,120200.0
93742,81236,Nathrop,CO,Chaffee,13610,2012-11-01,298300.0
93399,80449,Hartsel,CO,Park,14218,2012-11-01,167600.0
93562,80827,Lake George,CO,Park,14523,2012-11-01,172400.0
93405,80456,Jefferson,CO,Park,14686,2012-11-01,164700.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2012-11-01,500100.0
93295,80219,Denver,CO,Denver,611,2012-12-01,134300.0
93252,80123,Denver,CO,Denver,753,2012-12-01,272600.0
93305,80229,Thornton,CO,Adams,943,2012-12-01,150600.0
93309,80233,Northglenn,CO,Adams,1106,2012-12-01,176900.0
93296,80220,Denver,CO,Denver,1249,2012-12-01,320300.0
93307,80231,Denver,CO,Denver,1272,2012-12-01,256700.0
93287,80210,Denver,CO,Denver,1326,2012-12-01,353000.0
93288,80211,Denver,CO,Denver,1388,2012-12-01,300400.0
93212,80022,Commerce City,CO,Adams,1681,2012-12-01,154200.0
93211,80021,Westminster,CO,Adams,1761,2012-12-01,217400.0
93282,80205,Denver,CO,Denver,1844,2012-12-01,236200.0
93280,80203,Denver,CO,Denver,1941,2012-12-01,327700.0
93320,80247,Denver,CO,Denver,1948,2012-12-01,215800.0
93281,80204,Denver,CO,Denver,2156,2012-12-01,150200.0
93297,80221,Sherrelwood,CO,Adams,2166,2012-12-01,151300.0
93219,80031,Westminster,CO,Adams,2261,2012-12-01,200000.0
93286,80209,Denver,CO,Denver,2327,2012-12-01,472600.0
93283,80206,Denver,CO,Denver,2331,2012-12-01,451600.0
93474,80601,Brighton,CO,Adams,2721,2012-12-01,189200.0
93330,80260,Thornton,CO,Adams,2863,2012-12-01,172700.0
93294,80218,Denver,CO,Denver,3055,2012-12-01,458500.0
93313,80237,Denver,CO,Denver,3118,2012-12-01,342900.0
93475,80602,Thornton,CO,Adams,3272,2012-12-01,287800.0
93315,80239,Denver,CO,Denver,3344,2012-12-01,133200.0
93316,80241,Thornton,CO,Adams,3426,2012-12-01,225300.0
93310,80234,Westminster,CO,Adams,3594,2012-12-01,227200.0
93298,80222,Denver,CO,Denver,3801,2012-12-01,248800.0
93322,80249,Denver,CO,Denver,4756,2012-12-01,170200.0
93289,80212,Denver,CO,Denver,4845,2012-12-01,282300.0
93300,80224,Denver,CO,Denver,5211,2012-12-01,281200.0
93284,80207,Denver,CO,Denver,5218,2012-12-01,226700.0
93314,80238,Denver,CO,Denver,5359,2012-12-01,415400.0
93319,80246,Denver,CO,Denver,5528,2012-12-01,280900.0
93299,80223,Denver,CO,Denver,5869,2012-12-01,146300.0
93688,81101,Alamosa,CO,Alamosa,6324,2012-12-01,117100.0
93218,80030,Westminster,CO,Adams,6779,2012-12-01,152500.0
93312,80236,Denver,CO,Denver,6891,2012-12-01,208000.0
93723,81201,Salida,CO,Chaffee,7547,2012-12-01,237600.0
93577,80863,Woodland Park,CO,Teller,7580,2012-12-01,223400.0
93737,81230,Gunnison,CO,Gunnison,7662,2012-12-01,206900.0
93306,80230,Denver,CO,Denver,8540,2012-12-01,477900.0
93493,80640,Commerce City,CO,Adams,8665,2012-12-01,218700.0
93725,81211,Buena Vista,CO,Chaffee,8677,2012-12-01,220900.0
93374,80421,Bailey,CO,Park,8799,2012-12-01,209000.0
93311,80235,Denver,CO,Denver,8995,2012-12-01,274700.0
93732,81224,Crested Butte,CO,Gunnison,9274,2012-12-01,503200.0
93551,80816,Florissant,CO,Teller,9542,2012-12-01,158900.0
93234,80102,Bennett,CO,Adams,10639,2012-12-01,221900.0
93265,80136,Strasburg,CO,Adams,10681,2012-12-01,204300.0
93549,80814,Divide,CO,Teller,10965,2012-12-01,186900.0
93396,80446,Granby,CO,Grand,11159,2012-12-01,212100.0
93393,80442,Fraser,CO,Grand,12023,2012-12-01,366400.0
93397,80447,Grand Lake,CO,Grand,12040,2012-12-01,310000.0
93392,80440,Fairplay,CO,Park,12096,2012-12-01,234100.0
93426,80482,Winter Park,CO,Grand,12277,2012-12-01,431900.0
93548,80813,Cripple Creek,CO,Teller,12902,2012-12-01,121100.0
93742,81236,Nathrop,CO,Chaffee,13610,2012-12-01,299100.0
93399,80449,Hartsel,CO,Park,14218,2012-12-01,167400.0
93562,80827,Lake George,CO,Park,14523,2012-12-01,172500.0
93405,80456,Jefferson,CO,Park,14686,2012-12-01,164200.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2012-12-01,509100.0
93295,80219,Denver,CO,Denver,611,2013-01-01,135200.0
93252,80123,Denver,CO,Denver,753,2013-01-01,273400.0
93305,80229,Thornton,CO,Adams,943,2013-01-01,151700.0
93309,80233,Northglenn,CO,Adams,1106,2013-01-01,178500.0
93296,80220,Denver,CO,Denver,1249,2013-01-01,322300.0
93307,80231,Denver,CO,Denver,1272,2013-01-01,259100.0
93287,80210,Denver,CO,Denver,1326,2013-01-01,353800.0
93288,80211,Denver,CO,Denver,1388,2013-01-01,302800.0
93212,80022,Commerce City,CO,Adams,1681,2013-01-01,155100.0
93211,80021,Westminster,CO,Adams,1761,2013-01-01,218300.0
93282,80205,Denver,CO,Denver,1844,2013-01-01,238700.0
93280,80203,Denver,CO,Denver,1941,2013-01-01,330800.0
93320,80247,Denver,CO,Denver,1948,2013-01-01,216500.0
93281,80204,Denver,CO,Denver,2156,2013-01-01,151900.0
93297,80221,Sherrelwood,CO,Adams,2166,2013-01-01,152400.0
93219,80031,Westminster,CO,Adams,2261,2013-01-01,201200.0
93286,80209,Denver,CO,Denver,2327,2013-01-01,475200.0
93283,80206,Denver,CO,Denver,2331,2013-01-01,454500.0
93474,80601,Brighton,CO,Adams,2721,2013-01-01,190100.0
93330,80260,Thornton,CO,Adams,2863,2013-01-01,173800.0
93294,80218,Denver,CO,Denver,3055,2013-01-01,461600.0
93313,80237,Denver,CO,Denver,3118,2013-01-01,344100.0
93475,80602,Thornton,CO,Adams,3272,2013-01-01,289900.0
93315,80239,Denver,CO,Denver,3344,2013-01-01,134600.0
93316,80241,Thornton,CO,Adams,3426,2013-01-01,226500.0
93310,80234,Westminster,CO,Adams,3594,2013-01-01,228800.0
93298,80222,Denver,CO,Denver,3801,2013-01-01,250800.0
93322,80249,Denver,CO,Denver,4756,2013-01-01,171700.0
93289,80212,Denver,CO,Denver,4845,2013-01-01,282900.0
93300,80224,Denver,CO,Denver,5211,2013-01-01,282900.0
93284,80207,Denver,CO,Denver,5218,2013-01-01,229300.0
93314,80238,Denver,CO,Denver,5359,2013-01-01,417400.0
93319,80246,Denver,CO,Denver,5528,2013-01-01,283000.0
93299,80223,Denver,CO,Denver,5869,2013-01-01,147400.0
93688,81101,Alamosa,CO,Alamosa,6324,2013-01-01,117700.0
93218,80030,Westminster,CO,Adams,6779,2013-01-01,154000.0
93312,80236,Denver,CO,Denver,6891,2013-01-01,209600.0
93723,81201,Salida,CO,Chaffee,7547,2013-01-01,238400.0
93577,80863,Woodland Park,CO,Teller,7580,2013-01-01,224900.0
93737,81230,Gunnison,CO,Gunnison,7662,2013-01-01,209500.0
93306,80230,Denver,CO,Denver,8540,2013-01-01,481400.0
93493,80640,Commerce City,CO,Adams,8665,2013-01-01,219900.0
93725,81211,Buena Vista,CO,Chaffee,8677,2013-01-01,221700.0
93374,80421,Bailey,CO,Park,8799,2013-01-01,209000.0
93311,80235,Denver,CO,Denver,8995,2013-01-01,277200.0
93732,81224,Crested Butte,CO,Gunnison,9274,2013-01-01,509200.0
93551,80816,Florissant,CO,Teller,9542,2013-01-01,159600.0
93234,80102,Bennett,CO,Adams,10639,2013-01-01,220300.0
93265,80136,Strasburg,CO,Adams,10681,2013-01-01,204900.0
93549,80814,Divide,CO,Teller,10965,2013-01-01,188400.0
93396,80446,Granby,CO,Grand,11159,2013-01-01,209500.0
93393,80442,Fraser,CO,Grand,12023,2013-01-01,361800.0
93397,80447,Grand Lake,CO,Grand,12040,2013-01-01,306800.0
93392,80440,Fairplay,CO,Park,12096,2013-01-01,234500.0
93426,80482,Winter Park,CO,Grand,12277,2013-01-01,427100.0
93548,80813,Cripple Creek,CO,Teller,12902,2013-01-01,122300.0
93742,81236,Nathrop,CO,Chaffee,13610,2013-01-01,298900.0
93399,80449,Hartsel,CO,Park,14218,2013-01-01,168300.0
93562,80827,Lake George,CO,Park,14523,2013-01-01,171600.0
93405,80456,Jefferson,CO,Park,14686,2013-01-01,163600.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2013-01-01,516200.0
93295,80219,Denver,CO,Denver,611,2013-02-01,136300.0
93252,80123,Denver,CO,Denver,753,2013-02-01,274600.0
93305,80229,Thornton,CO,Adams,943,2013-02-01,152800.0
93309,80233,Northglenn,CO,Adams,1106,2013-02-01,180500.0
93296,80220,Denver,CO,Denver,1249,2013-02-01,323600.0
93307,80231,Denver,CO,Denver,1272,2013-02-01,260900.0
93287,80210,Denver,CO,Denver,1326,2013-02-01,354400.0
93288,80211,Denver,CO,Denver,1388,2013-02-01,305200.0
93212,80022,Commerce City,CO,Adams,1681,2013-02-01,156500.0
93211,80021,Westminster,CO,Adams,1761,2013-02-01,219900.0
93282,80205,Denver,CO,Denver,1844,2013-02-01,241200.0
93280,80203,Denver,CO,Denver,1941,2013-02-01,332400.0
93320,80247,Denver,CO,Denver,1948,2013-02-01,217800.0
93281,80204,Denver,CO,Denver,2156,2013-02-01,153100.0
93297,80221,Sherrelwood,CO,Adams,2166,2013-02-01,153400.0
93219,80031,Westminster,CO,Adams,2261,2013-02-01,202300.0
93286,80209,Denver,CO,Denver,2327,2013-02-01,477100.0
93283,80206,Denver,CO,Denver,2331,2013-02-01,457000.0
93474,80601,Brighton,CO,Adams,2721,2013-02-01,191400.0
93330,80260,Thornton,CO,Adams,2863,2013-02-01,174800.0
93294,80218,Denver,CO,Denver,3055,2013-02-01,464000.0
93313,80237,Denver,CO,Denver,3118,2013-02-01,345300.0
93475,80602,Thornton,CO,Adams,3272,2013-02-01,291600.0
93315,80239,Denver,CO,Denver,3344,2013-02-01,136300.0
93316,80241,Thornton,CO,Adams,3426,2013-02-01,228000.0
93310,80234,Westminster,CO,Adams,3594,2013-02-01,230600.0
93298,80222,Denver,CO,Denver,3801,2013-02-01,253300.0
93322,80249,Denver,CO,Denver,4756,2013-02-01,173400.0
93289,80212,Denver,CO,Denver,4845,2013-02-01,283900.0
93300,80224,Denver,CO,Denver,5211,2013-02-01,284300.0
93284,80207,Denver,CO,Denver,5218,2013-02-01,231700.0
93314,80238,Denver,CO,Denver,5359,2013-02-01,419300.0
93319,80246,Denver,CO,Denver,5528,2013-02-01,284800.0
93299,80223,Denver,CO,Denver,5869,2013-02-01,148500.0
93688,81101,Alamosa,CO,Alamosa,6324,2013-02-01,118200.0
93218,80030,Westminster,CO,Adams,6779,2013-02-01,155900.0
93312,80236,Denver,CO,Denver,6891,2013-02-01,210400.0
93723,81201,Salida,CO,Chaffee,7547,2013-02-01,239000.0
93577,80863,Woodland Park,CO,Teller,7580,2013-02-01,226500.0
93737,81230,Gunnison,CO,Gunnison,7662,2013-02-01,211700.0
93306,80230,Denver,CO,Denver,8540,2013-02-01,483400.0
93493,80640,Commerce City,CO,Adams,8665,2013-02-01,221100.0
93725,81211,Buena Vista,CO,Chaffee,8677,2013-02-01,222400.0
93374,80421,Bailey,CO,Park,8799,2013-02-01,209100.0
93311,80235,Denver,CO,Denver,8995,2013-02-01,278900.0
93732,81224,Crested Butte,CO,Gunnison,9274,2013-02-01,512000.0
93551,80816,Florissant,CO,Teller,9542,2013-02-01,160100.0
93234,80102,Bennett,CO,Adams,10639,2013-02-01,220900.0
93265,80136,Strasburg,CO,Adams,10681,2013-02-01,206200.0
93549,80814,Divide,CO,Teller,10965,2013-02-01,189700.0
93396,80446,Granby,CO,Grand,11159,2013-02-01,208100.0
93393,80442,Fraser,CO,Grand,12023,2013-02-01,357200.0
93397,80447,Grand Lake,CO,Grand,12040,2013-02-01,304600.0
93392,80440,Fairplay,CO,Park,12096,2013-02-01,234900.0
93426,80482,Winter Park,CO,Grand,12277,2013-02-01,423200.0
93548,80813,Cripple Creek,CO,Teller,12902,2013-02-01,123300.0
93742,81236,Nathrop,CO,Chaffee,13610,2013-02-01,297400.0
93399,80449,Hartsel,CO,Park,14218,2013-02-01,168800.0
93562,80827,Lake George,CO,Park,14523,2013-02-01,171200.0
93405,80456,Jefferson,CO,Park,14686,2013-02-01,163800.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2013-02-01,520300.0
93295,80219,Denver,CO,Denver,611,2013-03-01,138000.0
93252,80123,Denver,CO,Denver,753,2013-03-01,276400.0
93305,80229,Thornton,CO,Adams,943,2013-03-01,153900.0
93309,80233,Northglenn,CO,Adams,1106,2013-03-01,182400.0
93296,80220,Denver,CO,Denver,1249,2013-03-01,326300.0
93307,80231,Denver,CO,Denver,1272,2013-03-01,263400.0
93287,80210,Denver,CO,Denver,1326,2013-03-01,356700.0
93288,80211,Denver,CO,Denver,1388,2013-03-01,309100.0
93212,80022,Commerce City,CO,Adams,1681,2013-03-01,158500.0
93211,80021,Westminster,CO,Adams,1761,2013-03-01,221800.0
93282,80205,Denver,CO,Denver,1844,2013-03-01,244700.0
93280,80203,Denver,CO,Denver,1941,2013-03-01,335000.0
93320,80247,Denver,CO,Denver,1948,2013-03-01,219400.0
93281,80204,Denver,CO,Denver,2156,2013-03-01,154500.0
93297,80221,Sherrelwood,CO,Adams,2166,2013-03-01,154100.0
93219,80031,Westminster,CO,Adams,2261,2013-03-01,203100.0
93286,80209,Denver,CO,Denver,2327,2013-03-01,480900.0
93283,80206,Denver,CO,Denver,2331,2013-03-01,460800.0
93474,80601,Brighton,CO,Adams,2721,2013-03-01,192400.0
93330,80260,Thornton,CO,Adams,2863,2013-03-01,175600.0
93294,80218,Denver,CO,Denver,3055,2013-03-01,468000.0
93313,80237,Denver,CO,Denver,3118,2013-03-01,347100.0
93475,80602,Thornton,CO,Adams,3272,2013-03-01,293200.0
93315,80239,Denver,CO,Denver,3344,2013-03-01,138400.0
93316,80241,Thornton,CO,Adams,3426,2013-03-01,229400.0
93310,80234,Westminster,CO,Adams,3594,2013-03-01,232600.0
93298,80222,Denver,CO,Denver,3801,2013-03-01,257200.0
93322,80249,Denver,CO,Denver,4756,2013-03-01,176100.0
93289,80212,Denver,CO,Denver,4845,2013-03-01,286600.0
93300,80224,Denver,CO,Denver,5211,2013-03-01,286600.0
93284,80207,Denver,CO,Denver,5218,2013-03-01,235000.0
93314,80238,Denver,CO,Denver,5359,2013-03-01,422800.0
93319,80246,Denver,CO,Denver,5528,2013-03-01,288000.0
93299,80223,Denver,CO,Denver,5869,2013-03-01,149800.0
93688,81101,Alamosa,CO,Alamosa,6324,2013-03-01,118400.0
93218,80030,Westminster,CO,Adams,6779,2013-03-01,157000.0
93312,80236,Denver,CO,Denver,6891,2013-03-01,211300.0
93723,81201,Salida,CO,Chaffee,7547,2013-03-01,239800.0
93577,80863,Woodland Park,CO,Teller,7580,2013-03-01,228100.0
93737,81230,Gunnison,CO,Gunnison,7662,2013-03-01,213100.0
93306,80230,Denver,CO,Denver,8540,2013-03-01,486200.0
93493,80640,Commerce City,CO,Adams,8665,2013-03-01,222400.0
93725,81211,Buena Vista,CO,Chaffee,8677,2013-03-01,223100.0
93374,80421,Bailey,CO,Park,8799,2013-03-01,209300.0
93311,80235,Denver,CO,Denver,8995,2013-03-01,281200.0
93732,81224,Crested Butte,CO,Gunnison,9274,2013-03-01,511600.0
93551,80816,Florissant,CO,Teller,9542,2013-03-01,160400.0
93234,80102,Bennett,CO,Adams,10639,2013-03-01,222900.0
93265,80136,Strasburg,CO,Adams,10681,2013-03-01,208600.0
93549,80814,Divide,CO,Teller,10965,2013-03-01,190400.0
93396,80446,Granby,CO,Grand,11159,2013-03-01,208200.0
93393,80442,Fraser,CO,Grand,12023,2013-03-01,354300.0
93397,80447,Grand Lake,CO,Grand,12040,2013-03-01,301900.0
93392,80440,Fairplay,CO,Park,12096,2013-03-01,235500.0
93426,80482,Winter Park,CO,Grand,12277,2013-03-01,422300.0
93548,80813,Cripple Creek,CO,Teller,12902,2013-03-01,124100.0
93742,81236,Nathrop,CO,Chaffee,13610,2013-03-01,297700.0
93399,80449,Hartsel,CO,Park,14218,2013-03-01,169500.0
93562,80827,Lake George,CO,Park,14523,2013-03-01,171800.0
93405,80456,Jefferson,CO,Park,14686,2013-03-01,163900.0
93733,81225,Mount Crested Butte,CO,Gunnison,14722,2013-03-01,526900.0
93295,80219,Denver,CO,Denver,611,2013-04-01,139500.0
93252,80123,Denver,CO,Denver,753,2013-04-01,278500.0
93305,80229,Thornton,CO,Adams,943,2013-04-01,155100.0
93309,80233,Northglenn,CO,Adams,1106,2013-04-01,184100.0
93296,80220,Denver,CO,Denver,1249,2013-04-01,330900.0
93307,80231,Denver,CO,Denver,1272,2013-04-01,266900.0
93287,80210,Denver,CO,Denver,1326,2013-04-01,360500.0
93288,80211,Denver,CO,Denver,1388,2013-04-01,313700.0
93212,80022,Commerce City,CO,Adams,1681,2013-04-01,160400.0
93211,80021,Westminster,CO,Adams,1761,2013-04-01,223500.0
93282,80205,Denver,CO,Denver,1844,2013-04-01,248900.0
93280,80203,Denver,CO,Denver,1941,2013-04-01,338600.0
93320,80247,Denver,CO,Denver,1948,2013-04-01,221400.0
93281,80204,Denver,CO,Denver,2156,2013-04-01,156700.0
93297,80221,Sherrelwood,CO,Adams,2166,2013-04-01,154800.0
93219,80031,Westminster,CO,Adams,2261,2013-04-01,204700.0
93286,80209,Denver,CO,Denver,2327,2013-04-01,486500.0
93283,80206,Denver,CO,Denver,2331,2013-04-01,466000.0
93474,80601,Brighton,CO,Adams,2721,2013-04-01,193300.0
93330,80260,Thornton,CO,Adams,2863,2013-04-01,177000.0
93294,80218,Denver,CO,Denver,3055,2013-04-01,472700.0
93313,80237,Denver,CO,Denver,3118,2013-04-01,350200.0
93475,80602,Thornton,CO,Adams,3272,2013-04-01,295300.0
93315,80239,Denver,CO,Denver,3344,2013-04-01,140500.0
93316,80241,Thornton,CO,Adams,3426,2013-04-01,230900.0
